Age,Grade,Gender,Race,SES_Quartile,ParentalEducation,SchoolType,Locale,TestScore_Math,TestScore_Reading,TestScore_Science,GPA,AttendanceRate,StudyHours,InternetAccess,Extracurricular,PartTimeJob,ParentSupport,Romantic,FreeTime,GoOut
18,12,Female,White,3,SomeCollege,Public,City,75.970860421745,76.5337836324579,81.88458098128402,2.4223076333340767,0.8866650533281937,1.512104921258796,1,0,0,1,0,3,2
15,10,Male,White,2,HS,Public,Rural,59.70629713124086,55.65292704797049,69.33468911622167,2.028782912289115,0.8621552808948029,0.4749011187139387,0,1,0,0,0,2,3
17,12,Male,Other,3,HS,Public,Suburban,59.49583039823384,62.53228217292879,66.64154865659012,2.838200158534061,0.832360731040178,0.5811448253416105,1,1,0,0,1,2,3
16,11,Female,White,2,SomeCollege,Public,Town,72.41173005841627,66.85716219547814,69.36583235584145,2.3762989605233606,0.8834935461458199,0.9276976231805688,1,0,0,0,0,3,3
18,12,Female,White,2,SomeCollege,Public,Suburban,74.0814578053992,75.90822850438681,66.7836908725087,2.99632115762798,0.8698324650604039,1.0099509444037191,0,0,1,1,0,2,3
17,12,Male,White,2,HS,Public,City,62.66293295365397,65.60199363045005,69.95563799795676,2.8545192342874897,0.8745955512277414,0.5605670937191407,0,1,0,0,0,3,2
18,12,Female,White,3,<HS,Public,Rural,61.84737037406745,62.30399985924981,74.16443514793893,2.8316849575935272,0.880774329494209,1.1183897842133146,1,1,0,0,0,2,1
16,11,Male,Hispanic,3,Bachelors+,Public,Rural,69.31141788797537,68.51065719428478,72.65943321041543,2.7438773884169656,0.9012443753375416,0.8051387757498993,1,1,1,0,0,2,3
17,12,Male,White,2,SomeCollege,Private,Town,78.43057887791532,63.34361107508021,73.22616431530946,2.9005884620848628,0.9096410456683977,0.9799697810513368,1,0,1,1,0,3,1
14,9,Female,Black,3,HS,Public,City,70.09940317307601,80.20544204029073,72.39249161506754,2.983935166097696,0.8591841113498514,0.933943936257172,1,1,0,1,0,3,1
17,12,Male,Asian,4,Bachelors+,Public,Rural,71.51292751634973,77.27613281914032,72.02004771811616,3.2849416085438627,0.8704764125274373,1.3619541163837698,1,0,0,0,0,4,1
14,9,Female,White,4,Bachelors+,Public,Suburban,64.2690480852788,74.12225535229183,77.57606607896403,3.0516340831327406,0.9301799404207118,1.081893023051614,1,0,0,0,0,2,3
15,10,Female,White,1,HS,Public,Suburban,97.4322510739824,90.86829287803552,98.5993289801124,3.6754748253458063,0.9989855064137966,1.738316617862346,0,0,0,0,0,4,2
15,10,Male,White,2,HS,Public,Rural,80.74065691335898,77.9015346407893,79.33538865360127,2.7680397305259548,0.9080933162934188,0.9742332500207972,1,1,0,0,0,3,2
15,10,Female,Hispanic,2,HS,Public,Rural,91.44188259563371,89.80595345873151,85.1606323820586,3.559256713990944,0.943557789243688,0.973766058641208,1,1,0,0,0,3,3
14,9,Female,White,3,HS,Public,Rural,69.56931721243572,81.54648557713428,80.09199366656921,2.917865001474772,0.9070265800754768,1.3537066494707606,1,1,0,0,0,3,1
14,9,Male,White,4,Bachelors+,Public,Suburban,73.9457740119932,73.89569763466422,73.93491005695651,3.2757346577690223,0.9297941392799368,1.4459646063197114,1,1,0,1,0,2,2
15,10,Male,Hispanic,1,SomeCollege,Public,Town,70.49751953597692,91.69509417654017,84.78634431820771,3.7127953967979104,0.9491606891744244,1.054763481230184,1,0,0,0,0,4,1
18,12,Male,Black,2,HS,Public,Rural,82.64683351105027,77.58710344084488,76.37357966217935,2.8836225368665307,0.9326223281478246,1.4579670960701756,1,0,0,1,1,3,3
18,12,Female,Hispanic,1,HS,Public,City,77.80218977877689,74.76711135450073,70.88213880456621,3.0474921257613508,0.9047517761892768,0.8104333178400437,1,1,0,0,0,2,2
15,10,Female,Hispanic,2,SomeCollege,Public,Rural,80.52331456986093,81.6615179914522,84.38993681794078,3.506773349139769,0.90436505210349,1.0627142963458898,1,1,0,0,1,3,1
17,12,Male,Hispanic,1,HS,Public,City,73.29671650016955,77.85599006896508,68.65532680819764,2.964891330684692,0.8726552583822089,1.3909864449688991,0,1,0,0,1,3,1
18,12,Female,Hispanic,4,Bachelors+,Public,City,81.58761534649716,62.67793310733495,69.40502603293362,3.006036603921613,0.8752384223278993,0.4917902903483629,1,0,0,1,0,3,3
18,12,Female,Black,4,SomeCollege,Public,Rural,80.4713634027243,78.59554886321196,80.99372523717973,3.712000699203307,0.9335480373808204,1.1454219749530712,1,0,1,0,1,1,2
16,11,Male,Black,1,HS,Public,Suburban,83.61045565364046,81.00643184163528,82.80006482091505,3.492589288463541,0.91800494195727,1.3048013724155232,1,1,0,0,0,5,2
18,12,Female,White,3,SomeCollege,Public,Suburban,54.35040295856648,57.95522094937431,58.29255659081321,1.842270788348163,0.7964067020567296,0.6872279989756548,1,0,0,1,0,4,1
17,12,Male,White,1,HS,Public,Suburban,63.240640238743744,66.37985900524255,62.68866488786841,2.982572673105392,0.8293182018233738,0.819507059690236,1,1,0,0,0,3,2
15,10,Male,Two-or-more,1,HS,Public,Rural,56.87086250236035,51.98108672483996,56.42788627449134,2.8156581354756334,0.8177651904887799,0.586352221067061,1,0,1,0,0,4,2
15,10,Male,Hispanic,4,SomeCollege,Public,City,76.72196789834277,76.96175202660285,74.6181442849869,3.080398911090785,0.907142100893622,0.7789373544195324,1,1,1,1,0,2,2
14,9,Female,Two-or-more,1,<HS,Public,Town,82.05715746851044,78.87616059459329,71.51800439977382,2.695004048157171,0.8887514053009039,0.8231476000982239,1,1,0,0,0,2,3
14,9,Female,White,3,Bachelors+,Public,City,76.32573331976472,72.21957511335613,78.86499141540673,3.081018411763158,0.8822432591510772,0.7833365520811192,1,1,0,1,0,3,3
16,11,Male,Hispanic,2,HS,Public,Rural,77.89208325268835,79.06234415031926,74.89307807159211,2.7480765538325764,0.9012233430284812,1.458821679267921,0,0,1,0,0,3,3
16,11,Female,White,1,HS,Public,Suburban,66.18911896731203,63.29889692893929,66.64875274275636,2.709014312136054,0.8512481354002661,0.5171276237671497,1,0,0,1,0,4,1
16,11,Female,Hispanic,2,SomeCollege,Public,Rural,74.83552451479649,67.79046899309373,70.98129494449985,2.970338659491496,0.8734749071476061,0.8884478499075166,1,1,0,0,1,4,2
15,10,Male,Hispanic,3,HS,Public,Rural,80.25687174873177,77.14474924198086,78.8201790027449,3.1321570506843446,0.914318613613267,1.705805530745824,1,1,0,0,0,5,1
17,12,Male,White,1,HS,Private,Suburban,94.3693660214132,81.09920631941159,97.2417176300589,3.226464240146183,0.99048530510408,1.3984211082952656,0,0,0,0,1,2,2
18,12,Female,Hispanic,3,<HS,Public,City,64.49197778284413,61.91256665425035,64.41126551687677,2.678874819471324,0.816895536677015,0.4302944022157853,1,1,0,0,0,4,1
17,12,Male,White,2,Bachelors+,Public,Suburban,73.40224275896898,79.19031643651293,87.2390543351264,3.113575745455333,0.9100498138576276,0.637023350396757,1,1,0,0,1,4,2
16,11,Female,White,2,HS,Public,City,74.97823064585259,86.98091300544877,98.51029978977364,3.463487013094816,0.9537037181901664,1.2543939238453623,1,0,0,1,1,5,1
16,11,Female,Hispanic,3,SomeCollege,Public,Rural,71.4763051569222,69.54908686939622,76.85492820744012,3.109099745578523,0.8693755315364203,1.3844057667613052,1,1,0,0,0,3,3
16,11,Female,White,3,HS,Public,City,74.60471058817087,76.54344708871622,75.92444233689126,3.583626092607385,0.8992870671201149,1.1151075476695589,0,1,1,0,1,3,2
16,11,Male,White,2,HS,Private,Suburban,66.90690252185932,62.038634933483024,72.83997044100805,3.0716777720465025,0.8221025447627278,0.8542560318640814,1,1,1,0,0,3,3
14,9,Male,White,4,Bachelors+,Public,Town,73.45834757609256,66.15092115264491,64.16702427779644,2.2493463178656152,0.8745917406469561,0.7322403775368737,1,0,0,1,0,5,1
18,12,Female,White,4,SomeCollege,Public,Suburban,68.97985513378028,86.91432293981696,89.48931055459022,3.650113783902132,0.961875461058048,0.718412925712199,1,1,0,0,0,4,2
15,10,Female,White,4,<HS,Public,Suburban,80.56021404292795,59.09372275558747,74.35302498304614,3.35898213194305,0.8876732329930223,1.0909102723777937,1,1,0,1,0,2,1
16,11,Male,Black,2,SomeCollege,Public,Suburban,62.16506815324895,66.4572351876742,63.94437336942033,2.413461763676782,0.8525182923886843,0.4089049452613712,0,1,0,1,0,3,1
15,10,Female,White,4,HS,Private,City,59.0837720519047,64.32541817629775,58.28296591082015,2.364077759021749,0.8295973227027165,0.5151433103800784,1,0,0,1,0,3,1
18,12,Female,White,2,HS,Public,Rural,70.96937021222489,80.28932222828881,72.26520552534627,3.1650891441919127,0.9172957303962684,1.1161628534149592,0,1,0,0,1,4,3
18,12,Male,Black,1,HS,Public,Suburban,82.83957380014836,81.78738500471889,77.2216662989084,3.559247356285602,0.8874844617713396,1.050814403248908,1,0,0,0,0,2,2
17,12,Male,Hispanic,3,<HS,Public,Town,67.94505187029735,72.53012322954805,61.46709612917042,2.7576570078805664,0.8572193385472767,0.7896127086261139,1,0,0,0,0,3,3
18,12,Female,Two-or-more,3,SomeCollege,Public,Rural,81.0412267078336,84.40284146040213,78.64442753121794,2.7861084619203487,0.8948991335528131,1.1631048912499116,1,0,0,0,0,3,3
15,10,Male,Black,3,<HS,Public,Suburban,74.20291003154897,77.4346844319141,58.288040241171565,3.038571829239769,0.8862914094682149,0.7108595356240164,1,1,0,1,0,3,4
16,11,Female,White,1,HS,Public,Suburban,85.40200756607953,80.03954678491067,83.90718837089031,3.525452488873845,0.9564346972466558,1.3719995195119912,1,1,0,0,0,4,3
17,12,Female,White,4,Bachelors+,Public,City,80.70432958349625,82.80688935207904,75.67618673739311,3.1391233411211816,0.914552542035158,1.1192089623485055,1,0,0,0,0,4,1
14,9,Female,White,2,HS,Public,Suburban,69.90456178399215,60.850092121134566,70.6192588463887,2.6071544390755936,0.8536690230583419,1.0693480642192412,1,1,0,1,0,4,2
18,12,Male,Hispanic,3,SomeCollege,Public,Suburban,82.48437854978076,89.12473905195951,84.46237394395752,3.3898705607980686,0.958093725616005,1.2422527735766231,1,0,0,0,1,4,3
17,12,Female,Black,1,HS,Public,City,72.37380011628028,80.45953805300373,77.07918496173512,3.055353687090606,0.9106826293590417,1.2047997446447116,1,0,1,0,1,3,1
16,11,Female,Black,3,SomeCollege,Public,Suburban,78.76326037495578,90.9456611794398,83.6877692780165,3.0376427295150856,0.9091160492745216,1.1649241545867768,1,1,0,0,0,4,2
16,11,Male,Black,1,SomeCollege,Public,City,87.87777454097807,85.37565607413148,80.7600700304994,3.484769635276994,0.9428588271130716,0.2442022302650656,1,1,0,1,0,4,1
15,10,Male,Hispanic,1,<HS,Public,Rural,60.664805764916366,59.42845276722117,59.72718080325552,2.1251539555424257,0.8437964758155373,0.1000529440361642,1,1,0,0,1,3,1
18,12,Male,White,2,<HS,Public,Suburban,70.27270566795005,55.69103517542827,65.54971856458423,2.1048290059310464,0.8264000041068534,0.6593320265742822,1,0,0,0,0,4,1
17,12,Female,Black,1,<HS,Public,Suburban,83.9400646444731,81.92949145495706,77.33235544655975,2.968573881069692,0.92209883491038,1.3772672972472009,1,1,0,0,0,3,1
15,10,Male,White,1,SomeCollege,Public,City,86.79247321105899,76.56923640140667,80.20705007277299,3.598620459228517,0.9630986812539354,1.0301323842792678,1,1,0,0,0,3,4
16,11,Female,Black,3,HS,Public,Suburban,84.04588314320537,80.14529612804812,82.17579333116632,3.800572736948232,0.918814208627898,0.9834406900128714,1,1,0,0,0,3,2
16,11,Male,Hispanic,1,SomeCollege,Public,Rural,84.51669366236374,70.90284550989325,73.66506550029926,2.64549145698694,0.8993780104650877,0.8983796772022099,1,1,0,1,0,4,1
18,12,Male,White,3,SomeCollege,Public,City,79.52990776312862,83.62479934365642,78.88230149049535,3.4076450574333106,0.9556050133453604,1.0115680810350005,1,1,0,0,0,2,1
14,9,Male,Hispanic,2,Bachelors+,Public,Suburban,87.62012663604236,71.80906565283779,88.50129350994202,3.4201842002439564,0.9490055592283594,0.7816752720126754,0,1,0,1,0,5,2
17,12,Female,Asian,1,<HS,Public,City,77.15129295412629,76.37855218527241,74.25708851683035,3.161289116916419,0.888832009501218,0.904957443438299,1,0,0,0,0,3,2
15,10,Female,Hispanic,3,HS,Public,City,67.97646157621202,77.75695589486358,93.77994483073763,3.1325866565580816,0.9026966588728568,0.848076131884124,1,1,0,1,0,4,2
17,12,Male,Hispanic,3,SomeCollege,Private,Suburban,69.19952595864294,72.94085603037622,72.51322980444175,2.7010549391305445,0.8937685326037804,1.136614276018611,1,1,0,0,1,4,1
17,12,Male,Hispanic,3,Bachelors+,Public,Town,78.97102044883476,89.96135506952865,78.82373202913159,3.6720855446706873,0.9434831071423576,1.0422846329737432,1,0,0,1,0,3,1
16,11,Male,Hispanic,3,Bachelors+,Private,City,67.0485450473718,70.03443593506253,69.05233969386636,2.881189592980806,0.9109839763537266,0.6070205767250719,1,1,1,1,0,4,2
14,9,Female,Black,4,HS,Private,Suburban,72.8172069730437,81.57428236288318,75.5742088262613,3.481701955737095,0.9165202246608728,1.0364213765890686,1,1,0,0,0,1,3
18,12,Male,Black,4,Bachelors+,Private,City,56.92031977949616,68.05386432919265,65.82784327682141,1.824569957050683,0.8698706921281648,1.1938416159135488,1,1,0,1,1,2,2
15,10,Female,Two-or-more,4,SomeCollege,Public,City,84.48925647462269,73.5471883557148,69.76848338482218,2.8413568452449627,0.9180979603733384,1.6644424873834178,1,0,0,0,0,3,4
18,12,Male,Hispanic,4,Bachelors+,Private,Town,60.74236065870821,69.63527310807116,80.44014907022026,2.6079294608681938,0.887279977232602,1.1372933693640297,1,1,0,1,0,5,2
14,9,Male,White,1,SomeCollege,Public,Town,75.58847962425757,69.86506137783182,77.42444520431951,2.7573984471036024,0.8953778147152089,0.8930570207337969,1,1,0,0,0,5,2
17,12,Male,Black,4,HS,Public,Rural,57.00344546876758,61.05282290314295,58.38416871592672,2.261163226655824,0.8304837531216328,0.3742385469182234,1,0,0,1,0,1,1
14,9,Male,Hispanic,1,HS,Private,Suburban,95.72983361860996,82.36903089459553,88.75048719720415,3.327460200182783,0.9971619624835346,1.2528741504307088,0,0,0,0,0,3,2
18,12,Male,White,4,SomeCollege,Public,City,81.5218031806319,79.71820303695382,70.46769427480746,3.245125170653475,0.8923769125576904,1.0525846683262936,1,0,0,0,1,4,4
14,9,Female,Hispanic,2,SomeCollege,Public,Rural,67.76551129657017,59.56318205622363,70.62683008826386,2.696530917834562,0.8580114678494586,0.6275985289008769,0,1,1,0,1,2,1
16,11,Female,White,4,Bachelors+,Public,City,75.61833619860306,81.46922793197334,82.70612476197805,3.2846445588492967,0.8932046190901404,1.3300784553811458,1,0,0,1,0,3,1
16,11,Female,Hispanic,4,SomeCollege,Public,Rural,91.36672960406602,84.47520530695361,88.9230760079995,3.518368174016142,0.958668855620609,1.4090028625860145,1,1,0,1,0,2,3
18,12,Female,Hispanic,2,HS,Public,Suburban,84.84215556283316,88.08355235596119,83.0745621986703,3.358986233879416,0.9334269552677976,1.5419829596688568,1,1,0,1,0,2,1
17,12,Female,White,1,<HS,Public,City,63.53268957635623,76.44848501388478,79.40994752385376,2.7899930981135883,0.9169738143147924,0.5978054384888343,1,0,0,0,0,3,2
15,10,Female,Asian,4,Bachelors+,Private,Suburban,79.96865115228326,74.58359259843485,77.71230317538607,3.6162683481743114,0.923477149262398,0.6686181547163473,1,0,0,0,0,4,1
17,12,Male,White,3,Bachelors+,Public,City,65.25858790537708,70.97935947966808,78.5698823152208,2.982033330611665,0.857037604913379,0.8768520375725021,1,1,0,0,0,2,1
18,12,Female,White,3,HS,Private,City,90.71312562245578,94.05395132491422,96.43865171366436,3.7075149412307846,0.9752600259078548,1.250024415901345,1,0,1,0,1,2,1
17,12,Female,Hispanic,3,<HS,Public,Town,81.15929615883653,83.59529675724049,73.95708518802995,2.7298068658592096,0.9297065517357656,1.0542269004852851,1,1,0,0,0,4,4
18,12,Female,White,2,SomeCollege,Public,City,73.96358219473633,76.7450398105834,66.142348306343,2.94679530385594,0.8338041301354042,0.4620544206095538,1,1,0,1,0,3,2
18,12,Male,White,1,HS,Public,Suburban,89.51249082728341,94.20439895394723,91.52855202178912,3.183706947855068,0.9697929223702224,0.886320607042161,1,0,0,0,0,1,2
16,11,Female,White,4,SomeCollege,Public,City,67.54240874202578,53.96200345463495,69.93143589296048,2.493563462971012,0.8826125479339377,0.692881445510592,1,0,0,1,0,4,2
17,12,Male,Hispanic,2,SomeCollege,Public,City,86.10396072295751,78.4837443385638,83.95111864545673,3.922764457004495,0.9161004530143084,1.0909196590808965,1,0,0,1,0,3,2
17,12,Male,Asian,2,HS,Public,Town,79.54561282820151,89.17630762118976,78.24429344589142,3.6791611001975975,0.9420675771400586,1.766406196029942,0,1,0,0,0,3,1
15,10,Female,Black,3,Bachelors+,Public,Suburban,71.82784514614869,65.81164934719041,74.28720217210596,3.0633254226440045,0.8657116766403706,0.572209224606264,1,1,0,0,0,4,1
16,11,Female,White,2,<HS,Public,Suburban,64.65957740058559,55.06774910411381,50.98105114982114,2.3786833929508977,0.8270264092418,0.8901008956165268,1,0,0,0,0,3,2
16,11,Male,Black,4,Bachelors+,Private,Rural,76.24304682208903,75.72675297402706,74.99041481155989,3.1108782365052465,0.9046554396960124,0.6421958484676704,1,1,0,1,1,3,3
16,11,Female,Black,1,SomeCollege,Private,Suburban,86.19193420857276,94.83668871254704,82.29568995489718,3.753960033313368,0.9787050056864796,1.0942930872527232,0,1,0,0,0,5,3
16,11,Female,White,1,<HS,Public,City,72.52827609021536,74.53031740748577,74.39975141263554,2.41093687664747,0.8938290880530682,0.557695292570914,1,1,0,1,0,3,1
17,12,Male,Hispanic,1,HS,Public,Town,78.42807094091792,94.7642612405937,84.39705802932697,3.56832257716324,0.980492915572972,1.2399677870902086,1,0,0,1,0,3,2
14,9,Female,Hispanic,2,<HS,Public,Suburban,69.34775414507334,63.76277156028982,59.8347526565653,2.423531471548637,0.8386339051988864,0.6945184288458919,0,0,0,0,0,2,3
14,9,Male,Hispanic,2,<HS,Public,Suburban,86.62954643826282,80.70649533863215,80.46332114526871,3.523373028329241,0.9534963789571862,1.3325917279531518,1,1,0,0,0,3,2
17,12,Female,White,1,<HS,Public,Suburban,83.48012720556841,89.67330753288246,77.4343279495193,3.275251920896364,0.9488072382662242,0.9109137152809998,1,1,0,0,0,4,1
16,11,Male,Black,1,<HS,Public,Suburban,66.76281679851701,71.5640263002028,70.56481380567138,2.535480754136048,0.8887903100912605,1.8641986124622691,1,1,0,0,1,3,2
14,9,Male,White,4,SomeCollege,Public,Rural,60.9369207772543,64.04413155100987,63.600826769865535,1.8602197923782768,0.8401364379674481,1.0484027345385063,1,1,0,1,0,2,4
16,11,Female,Hispanic,4,Bachelors+,Public,Suburban,76.91354454302919,72.02887021624413,81.82984912231571,3.0170305615568456,0.8905170766304313,0.8374881447031877,1,0,0,1,0,4,2
15,10,Female,Black,4,SomeCollege,Public,Suburban,66.28378148828139,71.17867760120393,78.51571942319059,3.184767869487185,0.8867559104279756,0.9364342165817372,1,1,0,1,0,2,1
16,11,Male,White,2,<HS,Public,Suburban,79.56227103086756,85.36454654074457,73.27728126192802,2.5516514674424533,0.8913211259107425,1.3963917111986617,0,0,0,0,0,3,1
18,12,Female,Black,1,HS,Public,Town,69.85295640503824,66.16304808475674,63.41751418635416,2.5536157332194738,0.8606753664550973,1.2862800167629969,0,1,0,1,0,3,2
16,11,Female,White,3,Bachelors+,Public,City,73.3488425726468,70.97739330291792,63.63671533043317,2.838806098765068,0.854763230901063,1.0033489914361564,1,0,0,1,0,1,2
14,9,Female,White,4,Bachelors+,Private,City,68.76734210402626,63.99019690705207,75.8766306767529,2.6240334105533805,0.891554324808142,1.0551972875380309,1,1,0,1,0,3,2
14,9,Female,White,3,SomeCollege,Public,Suburban,87.07580459599902,80.2334224024969,92.52138738255816,3.791000941958148,0.9939546247225248,1.758473221905028,1,1,0,0,0,2,1
15,10,Male,White,1,HS,Public,City,82.83097060299875,69.99811405370184,92.09178558729468,3.490661923246663,0.9464791082236852,1.3339753768277576,0,1,0,1,0,2,2
16,11,Male,Hispanic,1,SomeCollege,Public,City,83.6728649281541,67.77097640862024,75.88545716902483,3.705939418476684,0.9048752587201454,1.3391162694749963,1,1,0,0,0,3,3
16,11,Male,White,2,SomeCollege,Public,Town,86.75511359521302,83.22839175411502,86.19186444557089,3.8066542756686834,0.9594103302069206,1.7283369161766808,0,1,1,1,0,4,1
18,12,Male,Hispanic,1,<HS,Public,Rural,63.57883841910591,69.44284282374286,66.92609574288412,2.898439687015133,0.8664379784808717,0.6467231023051658,1,0,0,1,1,2,2
17,12,Male,Hispanic,2,HS,Public,City,83.8235106286982,77.81575966843197,73.03204970053321,3.037388655319338,0.9362163285527806,0.6155766510785856,1,0,0,1,1,5,1
14,9,Male,Two-or-more,2,HS,Public,City,84.68706192533938,92.24784004902412,88.54282876111398,3.647180232189959,1.0,1.0917194941743182,0,1,0,1,0,5,3
18,12,Female,White,1,HS,Public,City,68.9742333405614,75.33606699971358,85.3030935531801,3.018809175082037,0.905431501914888,1.2933579727668114,1,1,0,1,0,2,4
18,12,Male,White,3,Bachelors+,Public,City,93.2050709662976,85.6731524649034,88.4614171449955,3.4746028437578134,0.9641108234024484,1.1024564359974565,1,0,0,0,1,4,2
16,11,Female,White,3,SomeCollege,Public,Suburban,71.19212808107936,65.4999427687914,66.09858384312837,2.6571561075160783,0.8929992701963826,0.7921609502207068,1,1,0,0,1,5,1
17,12,Male,White,3,SomeCollege,Public,Rural,68.79423288073767,61.4861487982713,65.69655545060094,2.7276916045466786,0.8666764136169318,1.0843976290588575,1,1,0,0,1,2,3
14,9,Male,White,4,Bachelors+,Public,City,78.15425643176664,81.65932249791997,76.92356184909346,3.1417142950223136,0.9327632855189796,0.9421339202202728,1,1,0,1,0,5,1
18,12,Female,White,2,HS,Public,City,81.23024019890119,84.13592120790797,78.85768130239838,3.304538987959731,0.9280754398869454,1.38725690905465,1,1,0,0,0,4,1
15,10,Female,White,1,<HS,Public,Suburban,69.30239066591301,80.776183744728,77.05197019451268,2.987679082423252,0.9200285738896276,1.0526913297857727,1,1,0,0,0,3,2
18,12,Female,White,3,<HS,Public,Suburban,89.3647235342673,82.97965398283743,91.60431873027298,3.982543591429923,0.986502508570113,1.261915384729157,1,0,1,0,1,3,2
17,12,Female,White,4,HS,Public,Town,73.40779677763979,69.97365050577979,62.49587010887135,2.929645319445208,0.8615018799325604,1.0403153199440285,1,1,0,0,0,4,1
18,12,Female,White,3,Bachelors+,Public,City,58.82617333386208,80.50276247939952,78.17346008886366,3.031752959957282,0.9117839016880892,1.3539119715890116,1,1,0,1,0,1,3
18,12,Male,Black,4,Bachelors+,Public,City,74.13916191212226,74.62525827657227,70.46648932452787,2.841924474929346,0.8878761978779435,1.3389550479878085,1,1,0,1,1,2,2
17,12,Female,White,1,<HS,Public,Suburban,75.71713423989667,79.56141921158365,72.75977345596814,2.246248546889428,0.9022686489602102,1.5249490697744457,1,0,1,0,1,1,3
14,9,Male,White,3,Bachelors+,Private,City,84.41990039500608,84.22607344170812,79.3537374525556,3.1003434057378056,0.9142517540005062,0.9731105720748612,1,0,0,0,0,3,1
15,10,Female,Hispanic,3,SomeCollege,Public,City,72.82318684208045,69.0941041305114,60.3647491802372,2.8578200730363164,0.8821982629014902,0.921008802704934,1,1,0,1,0,3,1
18,12,Male,Asian,4,Bachelors+,Public,Suburban,84.00427983240007,82.82968057369446,84.69845999325116,3.2360928839845813,0.90680435236013,1.201667998836916,1,1,0,1,0,4,1
14,9,Female,White,4,HS,Public,City,61.43409863444742,62.99171686811072,67.9984497677676,2.504825219159691,0.8391987123162822,0.4356288268516267,1,1,0,1,0,3,3
14,9,Female,White,4,SomeCollege,Public,City,97.3205940681387,80.40599904544302,85.28845121537523,3.133337019034438,0.951643005239834,1.070074783774838,1,1,0,0,1,3,2
16,11,Female,Hispanic,3,SomeCollege,Public,Suburban,59.463459729824365,70.6860477810709,65.21973352493164,2.6786599262361737,0.8250051990015129,0.8764349057003414,0,0,0,0,0,3,2
14,9,Male,White,1,HS,Public,Town,66.98000569826391,69.45293482126773,63.21778944884796,2.2836517084674024,0.8307646131569861,1.5303946552443624,1,0,0,0,1,4,3
14,9,Female,Two-or-more,3,SomeCollege,Public,City,77.95963313641619,73.83579394885277,77.71186770780263,3.066189952458462,0.8898144330093681,1.5158828083091118,1,1,0,1,0,4,1
18,12,Female,Asian,3,Bachelors+,Public,Suburban,79.95154494635203,81.40062819676554,75.33585905002765,3.1313081069558857,0.9324821615025168,1.3042550118949774,1,0,0,0,1,3,4
17,12,Female,White,2,<HS,Private,Suburban,52.10625287524171,46.513902820411566,57.77314281144951,2.3947364065368064,0.7830111912931859,0.110190975013629,0,0,0,0,0,3,1
15,10,Male,White,1,Bachelors+,Public,City,71.1027173673325,73.80905359119438,65.89369933110497,2.636409793613487,0.87200847507879,0.7230219731528502,1,1,0,1,0,2,2
18,12,Female,Two-or-more,4,SomeCollege,Public,Suburban,79.69855698596744,80.2187732267382,76.46937801359427,2.865056189380211,0.9175029487278096,1.0255084830979633,1,0,0,1,0,3,1
18,12,Female,White,1,SomeCollege,Private,Rural,98.491904852281,89.44488714058946,90.04854194216719,3.625652455242673,1.0,1.6777990972701355,0,1,0,1,1,3,2
15,10,Male,White,3,Bachelors+,Public,City,88.81557049082437,83.43887830247668,77.4437267270444,3.066247478008537,0.9090957659564892,0.917998948851836,0,0,0,0,0,3,3
15,10,Male,Hispanic,2,<HS,Public,Suburban,60.54282930472706,58.224583308669935,56.63829790906628,2.113075923961346,0.8013979418063205,0.1908559869747338,0,1,0,0,0,2,1
15,10,Female,White,3,Bachelors+,Private,Suburban,71.10180780375264,62.65971501185725,75.20772445842958,2.721183181308556,0.8664566116032426,0.9368125733077408,1,1,0,1,0,2,2
17,12,Female,Hispanic,3,HS,Public,Suburban,85.95762950728287,80.44809736422467,77.35678087019524,2.932180052300475,0.9643907016534125,1.3535592366887317,1,1,0,0,0,2,3
16,11,Male,White,2,HS,Public,Suburban,69.40169398515367,79.37958624941193,72.3908523873079,2.57643659972885,0.8876861725449376,0.782714296872104,1,1,0,0,0,2,4
18,12,Female,Hispanic,1,SomeCollege,Public,Suburban,63.744853244451456,61.67992091602153,63.36816063628062,2.807790696126249,0.8466077882048881,1.0979746870484144,1,0,0,0,1,3,3
15,10,Female,Hispanic,1,HS,Public,City,84.87490975150833,82.43945617204285,76.09383204597935,3.751375700315995,0.9374323691853848,0.5744809252023106,1,1,1,0,0,3,3
14,9,Male,Black,4,SomeCollege,Public,City,78.12320179919553,90.03781656072337,88.1299382029228,3.231352588923576,0.9659671301829658,1.2603588450371948,1,0,0,0,0,1,2
17,12,Male,Black,4,Bachelors+,Public,City,72.64837106189468,86.60660540105685,82.25855805818028,3.0314523496922274,0.9094433002757054,1.145235068078553,1,0,0,0,0,5,3
17,12,Female,Other,2,HS,Public,Suburban,70.19161337359566,64.57231033870193,63.46213845110384,2.513910834230141,0.878231575951481,1.0136042767616988,0,0,1,1,1,4,3
14,9,Female,White,1,Bachelors+,Public,Rural,70.99766830501699,69.70929421353438,78.17793950296087,2.7649727238436523,0.8857498026904804,1.1744960276894625,1,0,1,1,0,2,2
17,12,Male,White,1,<HS,Public,Rural,76.63271152912027,80.71721856601195,80.57486988020878,3.313870155549292,0.9240322237101152,1.2874676232796023,1,1,0,0,0,3,3
14,9,Female,Black,3,<HS,Public,Suburban,80.40516109993611,62.055966688163565,62.00709788683029,3.00642572526926,0.8866499162323777,0.885675708891783,1,1,1,0,0,4,1
15,10,Female,White,1,<HS,Public,Rural,70.97091329157708,84.95141304394205,72.10615056939811,2.969532899918045,0.9175670847797316,0.5506388457573925,1,1,0,0,0,3,3
